Id,SalePrice
2735,134465.00969155805
2736,139717.74084718022
2737,122995.28997450817
2738,136043.12976024102
2739,160080.269172021
2740,134232.51809625447
2741,153125.43398216876
2742,154699.60245951675
2743,147663.70450442334
2744,146068.9175564324
2745,138214.06834246777
2746,131736.9465589327
2747,149191.60867209325
2748,121026.91312243068
2749,130751.11784543685
2750,133401.10675120744
2751,127003.40437173838
2752,242344.39237927782
2753,148511.25412288436
2754,186662.8599120567
2755,123129.84358224209
2756,83168.49536494176
2757,72553.87655683211
2758,85882.64993183577
2759,158551.78452747228
2760,140366.77689515063
2761,144301.10813322733
2762,146446.7343527323
2763,179080.46934605253
2764,156353.85680110793
2765,267849.3727574266
2766,135567.57730807664
2767,92003.90668795125
2768,132491.53719399613
2769,131631.4349901528
2770,155163.97303815922
2771,119582.3265467164
2772,113050.59873335014
2773,147192.09737710055
2774,137690.4847476714
2775,132167.9621388585
2776,141936.23428603497
2777,146065.0090055128
2778,138682.43544367875
2779,129331.22780332442
2780,108278.76409614294
2781,103632.71661199324
2782,99774.56996244981
2783,94901.03336942915
2784,130446.62064311531
2785,138072.903032702
2786,68075.793210841
2787,111345.93778000976
2788,80645.84739469131
2789,202473.648809612
2790,96930.06998332973
2791,117602.38775075077
2792,68705.72541642628
2793,165639.3430160445
2794,95716.4344629387
2795,115235.18645199518
2796,100610.9980018762
2797,182097.8096975863
2798,116329.07503901441
2799,118088.61319662257
2800,81167.27305850164
2801,111321.62506718768
2802,136896.94857749966
2803,146052.0183457743
2804,146265.84587404435
2805,98849.2328958364
2806,85006.09259944093
2807,153004.38118350573
2808,151958.4923290563
2809,132289.41284231454
2810,139750.7128170597
2811,155805.82047385516
2812,141537.786543603
2813,160618.84285500617
2814,161069.01437669285
2815,102661.84032810303
2816,242504.20384032952
2817,136051.27433476615
2818,133579.8411626462
2819,169011.4341965611
2820,136561.20801473965
2821,103978.55705752975
2822,180981.95774667224
2823,216358.03180665307
2824,172352.1565357017
2825,150017.50159132437
2826,134777.08714381678
2827,134050.88131614414
2828,207336.0299127399
2829,162122.77049610272
2830,232985.64289225024
2831,191069.81679705708
2832,212645.52033508892
2833,271667.10055275535
2834,219529.60912659642
2835,219178.37671045153
2836,194411.475226468
2837,159239.72837292828
2838,146508.16047845522
2839,180702.0111329244
2840,193903.3241265771
2841,204648.16199659713
2842,215633.99343372107
2843,148009.03526616129
2844,146134.95796162263
2845,120928.2028334014
2846,210411.42760861714
2847,193991.48137805736
2848,208800.19866255624
2849,209510.19811378585
2850,270829.4115196152
2851,230244.68143506214
2852,226167.677836214
2853,240657.90179855452
2854,137804.72682411567
2855,197120.98076062743
2856,206867.37565566535
2857,192940.85698381212
2858,194346.69228384076
2859,141076.36801036846
2860,115472.6824545973
2861,138987.5554271034
2862,195929.77644117957
2863,119100.08960160342
2864,261540.03399624175
2865,141929.28697350612
2866,136228.45157782763
2867,92333.65950853538
2868,111450.34513110686
2869,128659.14237825073
2870,154715.87706767034
2871,112133.02757064671
2872,53474.910627814956
2873,111573.96441176125
2874,131522.66592815882
2875,115271.92445196926
2876,158556.76747674987
2877,138022.88466211557
2878,165960.65611547342
2879,142672.20602001407
2880,108205.28867297387
2881,143998.86790899426
2882,152565.7482955071
2883,166682.4184915837
2884,189424.51339549205
2885,170646.94482169958
2886,185626.41040836438
2887,104556.59559287739
2888,123616.5048283416
2889,69133.03215858106
2890,85100.6366198174
2891,135366.61353755792
2892,57579.45970551951
2893,111932.9340363305
2894,56209.207863447446
2895,285995.7347943521
2896,264626.54746544064
2897,191476.63106009393
2898,146681.28108124484
2899,223924.28289154207
2900,157391.92165657593
2901,182913.98174565364
2902,181677.0925408437
2903,319514.37512759434
2904,329579.33400402026
2905,107886.85627957663
2906,202287.17572612263
2907,117871.57546955418
2908,126265.4011270365
2909,147551.41179305568
2910,84097.23102427814
2911,86100.81425548029
2912,151635.00354259548
2913,88315.22690757032
2914,84007.09174123769
2915,83704.36485476201
2916,86101.22133745067
2917,155238.55954888285
2918,111281.04786041201
2919,228838.1264679251
